,dtfk1,ft1,dtsk1,dtfk2,ft2,dtsk2,dtfk3,ft3,dtsk3,dtfk4,ft4,dtsk4,dtfk5,ft5,dtsk5,dtfk6,ft6,dtsk6,dtfk7,ft7,dtsk7,dtfk8,ft8,dtsk8,dtfk9,ft9,dtsk9,dtfk10,ft10,dtsk10,dtfk11,ft11,dtsk11,dtfk12,ft12,dtsk12,dtfk13,ft13,dtsk13,dtfk14,ft14,dtsk14,sum,class
ft4,-0.038977957698730366,0.042288969690973406,0.09546310594120418,0.15092145304826166,0.0818261016739469,0.04684868913634783,0.14358542192026538,0.0605772381816939,-0.0765842152242142,-0.1350500311473372,1.0,0.6069016291072339,0.1644179321591045,-0.04579897688816037,-0.0229200089913361,0.023440091995453514,0.11540469782969984,0.05090185180031866,-0.0016631172559957268,0.18136862178732038,0.07383927594709708,0.013739586728270305,-0.011411829641301326,0.01672443793679174,0.08693207000579876,0.1425138176649993,0.08682621487965116,0.15489033899844998,-0.0343688322846652,0.22842021354712186,0.0019037263757660107,0.15052581500078815,0.04152250596652429,-0.04330598141616213,0.12580206719446269,0.016234871624062324,0.16130571194504567,0.23955026652823952,0.12889116862419658,0.02784449249704142,0.0422036968772896,0.13455899070685448,0.38334984284988444,-0.17299668296843204
dtsk4,0.011551507905779112,-0.005217957172154972,0.13375252865978424,0.20665002174354824,-0.012250301819190639,0.08604409470482254,0.024042402981363717,-0.07616954732431344,0.04144365045751934,0.015311701446573909,0.6069016291072339,1.0,0.19750943256763376,-0.0952262736803087,-0.0006030094159574323,-0.115578883799077,-0.08025430498446197,-0.08734826361842613,0.011982830720875776,-0.020352999015500983,0.13234988367129022,0.06453172692076738,0.06701956133225374,0.11307100690777269,0.3425016826377731,0.2263888299424948,0.08881932099475527,-0.0015109394318569306,-0.036143629386977745,0.19865552484780633,0.09629524570284236,-0.015242347645354818,0.050375180456879456,-0.12922540515206593,-0.10054590317271529,0.024750306114045106,0.005978959294386045,-0.04287129872444912,0.07153584384666148,0.07057812863879927,-0.09422931959936831,0.050764209910648235,0.3398632787018361,-0.11347515691779275
dtfk5,-0.10447686337491488,-0.015031211683628405,-0.1636253431018195,-0.1007065100815873,0.030187340675313284,-0.029018118957026946,0.10943116471153894,-0.09500691627689614,-0.11351915836950806,0.16263670248609702,0.1644179321591045,0.19750943256763376,1.0,0.4626882367910314,-0.15292072385955577,-0.059386576797067686,-0.04604474265916726,-0.03836285556139187,0.1158141789214595,0.013733125222167665,0.11738619718596624,0.015631891055772937,-0.014890254603399468,0.1703465554611866,0.03979094188395058,0.07587056073534418,0.03426381660735249,-0.06150513727601762,-0.04633007773187868,-0.01919141718204312,-0.10682273076553027,-0.012584669825260499,0.014969939236037198,0.03160749529980663,-0.05599499648188897,-0.10333756803384346,-0.11540194188166515,-0.04049283251360611,-0.029192741082358312,-0.17244160670615308,-0.02894360356049539,-0.1421115528723386,0.24118127118697036,-0.13079941381560975
ft5,-0.1581104143397575,0.13085793539425947,-0.18878023970531493,-0.16773019414043444,0.10568159647584595,-0.17748157256041203,-0.11240639459479107,-0.043658291547795165,-0.10950188232931199,-0.061709687698297315,-0.04579897688816037,-0.0952262736803087,0.4626882367910314,1.0,-0.08550591337118285,-0.056750459178230545,-0.04424693139396387,-0.02044983447529476,0.14279736025712503,0.13472018711647937,0.061133322063402294,-0.06882205153946554,0.1401780881011141,0.24444794512944265,-0.03405244970557501,0.1446059943410346,-0.03203573214873028,-0.08176925314400435,-0.047866173636766894,-0.0821915180490191,-0.08802749718945185,0.031132799954032703,0.05154555102110093,0.09057858902930521,-0.026164304720258835,-0.0941108202820558,-0.06328908451658113,-0.059416500740017836,0.0033286228691839126,-0.17204646199056334,0.010014525200320897,-0.1993833272892965,0.24598812514874044,-0.0695342082788421
dtsk5,0.08655485413009992,-0.017824049899084028,0.07851480212024049,0.04330419121222461,-0.01441221337310182,0.0297433252158363,0.22238342096139224,0.06270293414271184,0.11635580447874178,0.07367797198611929,-0.0229200089913361,-0.0006030094159574323,-0.15292072385955577,-0.08550591337118285,1.0,0.09822504056365619,0.008370291977866592,0.02477953474028802,-0.047298261551891575,0.06437450790358937,0.04213057052123598,0.14216171239286346,-0.007810620349811304,0.007826440973489054,-0.0015657512781912157,-0.035486379065850865,-0.05245837034921423,-0.029600566333664056,0.06002428563890252,0.039381483509627974,0.15268307662881805,0.01260216435487349,0.10356981370434054,-0.03846941090603396,0.010878845402018632,0.04480054664485366,0.09947386501803053,-0.002706555767300009,0.07564299421957649,0.2734041783569836,-0.03432274651538704,0.2762907743485621,0.09046199940032208,-0.05144511964831735
dtfk6,-0.036174167259189836,0.020257618627260054,0.13172130176057728,-0.047096106527793405,-0.03225594439229756,-0.027854540620518797,0.38085264524721857,0.013668661009660557,-0.1064548879038821,0.08168407595132972,0.023440091995453514,-0.115578883799077,-0.059386576797067686,-0.056750459178230545,0.09822504056365619,1.0,-0.04885886212275473,0.0746341707681773,-0.009812664728751327,0.10929959093507613,0.013191975300618398,0.12430120330213708,-0.001349595091378302,-0.007372649975842374,-0.11831841566533814,-0.06227845189729426,0.05180670211104294,-0.051194644423016196,0.5784190191738794,-0.07351199017195904,0.09426882333770502,0.03263943796419669,0.04059169233550424,0.029673613954411263,0.08049991455600106,0.11295042560368697,0.10190970070584296,0.18151773426001153,-0.07938790815090227,0.14119288811883324,0.18493049709038983,0.36371873413557715,0.15338222014600653,0.03962158584301525
ft6,0.03669249133161789,0.05051364592237126,0.027970072481327365,-0.028637865297418977,0.07193148483167161,0.0029734657718340192,-0.0003213695942161306,0.47027774178426723,0.04365822156813173,0.017142125873774547,0.11540469782969984,-0.08025430498446197,-0.04604474265916726,-0.04424693139396387,0.008370291977866592,-0.04885886212275473,1.0,-0.0027273490065902006,-0.055483633568761195,0.13515081508119978,0.023808722467070973,0.01966591626545554,-0.08694471938231774,-0.10541023282832199,-0.15777494517763863,-0.10453317633972707,0.11691474453556898,0.03464058708997099,0.0053288624413347675,0.029894762977553512,0.014961842070855085,0.04589490005968213,0.11400370069350181,-0.0228838308091084,0.32411587932987795,-0.004557892495103167,0.0819097827201304,0.1578479431092053,0.028449414537694284,0.00671848192037813,0.11901903573047788,0.012062751699427568,0.11382554389091694,-0.003692634854731433
dtsk6,0.22452768157907896,0.09776799832139227,0.08152575972697758,0.07945405958990011,-0.06270223481319152,0.019572563877290148,0.04758014642987181,0.12558194591647234,0.0898413631909123,0.045626617903801805,0.05090185180031866,-0.08734826361842613,-0.03836285556139187,-0.02044983447529476,0.02477953474028802,0.0746341707681773,-0.0027273490065902006,1.0,-0.09942806945262951,0.09316364222762716,0.0873326548766632,0.12402372751634892,-0.03629771577883716,-0.015054863990742942,-0.09467062131363635,-0.0235134208472818,0.17937251207520802,0.028460987803734853,0.05595137799164171,-0.05652246601636807,-0.04925432789463897,0.1399144951557582,0.0565541360241583,0.025350736874911104,-0.010482914276170494,0.07022582960237127,0.13364831484920037,0.20317386163466888,0.22915231564671829,0.1583173437606532,0.06986150097301086,0.08415750629711675,0.18778250948844463,-0.06648568830472514
dtfk7,-0.018647554998397396,-0.006417010900620868,-0.07424414634868994,0.04712782913945813,0.0430389010564447,-0.05468963442072437,0.04238986455933314,-0.055780647241633424,0.018987966499138642,-0.04067580917281461,-0.0016631172559957268,0.011982830720875776,0.1158141789214595,0.14279736025712503,-0.047298261551891575,-0.009812664728751327,-0.055483633568761195,-0.09942806945262951,1.0,-0.02998489655935372,0.044426861380248296,-0.03480252571354962,0.10702876021397623,0.23079921123640434,0.08187587618343221,0.11039032883483865,0.007577763795458663,0.16794146574888458,-0.011827448597843498,-0.030039525183702682,-0.08947486908135335,0.006681576834154619,-0.0003804738110185,0.03561078607359403,0.18360512208358756,-0.048761840397300936,-0.00622555453558227,0.032807743837236315,-0.0275063830330994,-0.08485193967917648,0.0923927624737747,-0.06544226094340651,0.21359670392606897,-0.05354602192005213
ft7,-0.05455030679224229,0.015156938055213941,0.04757449964865226,-0.06788252103261377,-0.020061017536947008,-0.03328104787053686,0.042664750060863975,0.15941960045894943,-0.06576156049063678,-0.04617109863673075,0.18136862178732038,-0.020352999015500983,0.013733125222167665,0.13472018711647937,0.06437450790358937,0.10929959093507613,0.13515081508119978,0.09316364222762716,-0.02998489655935372,1.0,0.08810294590047045,0.03428466268370719,0.05056869060085709,0.003253967562904644,-0.050134288266121395,-0.027260533663560384,-0.04906087461894765,0.03364361482296725,0.08453667630952998,0.10378574638104356,0.009103303642702015,0.11453797094543122,0.15600677590712037,-0.06487082681391443,0.11890438751455919,0.056553661861178176,0.09622342674106486,0.2591605720115689,0.04032616249412027,0.04523560707331297,0.16041968800034692,0.025867054668076202,0.2182462521824752,-0.058367684412296915
